30990382.74,1.63E-09,1.56E+13,1096.987037,1466.583437,670.804364,771.1473804,18.70230861,0.749010722,0.99999869,0.029311397
30990386.25,1.63E-09,1.56E+13,1096.986989,1466.583381,670.8043603,771.1473319,18.70231072,0.749010744,0.99999869,0.029311393
30990390.62,1.63E-09,1.56E+13,1096.986928,1466.58331,670.8043546,771.1472694,18.70231336,0.74901077,0.99999869,0.029311389
30990395,1.63E-09,1.56E+13,1096.986867,1466.583239,670.8043499,771.1472088,18.702316,0.749010797,0.99999869,0.029311385
30990397.74,1.63E-09,1.56E+13,1096.986831,1466.583195,670.8043499,771.1471745,18.70231766,0.749010813,0.99999869,0.029311382
30990400.48,1.63E-09,1.56E+13,1096.986794,1466.583152,670.8043461,771.1471362,18.70231931,0.74901083,0.99999869,0.029311379
30990414.16,1.63E-09,1.56E+13,1096.986586,1466.582917,670.8043169,771.1469233,18.70232757,0.749010913,0.99999869,0.029311365
30990427.85,1.63E-09,1.56E+13,1096.986395,1466.582693,670.8043017,771.1467355,18.70233583,0.749010996,0.99999869,0.029311352
30990434.69,1.63E-09,1.56E+13,1096.986312,1466.582589,670.8043041,771.1466553,18.70233995,0.749011037,0.99999869,0.029311346
30990438.97,1.63E-09,1.56E+13,1096.986259,1466.582525,670.8043027,771.1466005,18.70234254,0.749011063,0.99999869,0.029311342
30990443.24,1.63E-09,1.56E+13,1096.986202,1466.582459,670.8042984,771.1465408,18.70234512,0.749011089,0.99999869,0.029311338
30990453.93,1.63E-09,1.56E+13,1096.986044,1466.582279,670.8042786,771.1463779,18.70235157,0.749011154,0.99999869,0.029311327
30990456.61,1.63E-09,1.56E+13,1096.986016,1466.582239,670.804286,771.1463601,18.70235318,0.74901117,0.99999869,0.029311325
30990459.28,1.63E-09,1.56E+13,1096.985982,1466.582199,670.8042837,771.1463219,18.70235479,0.749011187,0.99999869,0.029311322
30990472.64,1.63E-09,1.56E+13,1096.985781,1466.581974,670.8042551,771.1461135,18.70236286,0.749011268,0.99999869,0.029311309
30990486.01,1.63E-09,1.56E+13,1096.985596,1466.581756,670.8042411,771.1459301,18.70237092,0.749011349,0.99999869,0.029311296
30990492.69,1.63E-09,1.56E+13,1096.985515,1466.581655,670.8042426,771.1458519,18.70237496,0.749011389,0.99999869,0.02931129
30990509.39,1.63E-09,1.56E+13,1096.985268,1466.581375,670.8042105,771.1455979,18.70238504,0.749011491,0.99999869,0.029311273
30990513.57,1.63E-09,1.56E+13,1096.985227,1466.581316,670.804223,771.1455686,18.70238756,0.749011516,0.99999869,0.029311269
